order_id,customer_id,order_date,ship_date,ship_mode,region_id,order_status
ORD006060,CUST05747,2022-01-17,2022-01-19,Second Class,1,Delivered
ORD006061,CUST00559,2024-09-06,2024-09-12,Second Class,10,Delivered
ORD006062,CUST03967,2022-11-14,2022-11-18,Standard Class,4,Delivered
ORD006063,CUST03836,2024-10-14,2024-10-19,Same Day,2,Cancelled
ORD006064,CUST09937,2023-06-17,2023-06-19,First Class,7,Delivered
ORD006065,CUST05783,2022-10-28,2022-11-03,Same Day,10,Delivered
ORD006066,CUST03112,2022-12-06,2022-12-08,Standard Class,7,Delivered
ORD006067,CUST08837,2023-02-12,2023-02-13,Second Class,6,Cancelled
ORD006068,CUST01308,2023-05-08,2023-05-14,Standard Class,5,Delivered
ORD006069,CUST01545,2022-12-15,2022-12-21,First Class,4,Delivered
ORD006070,CUST00242,2024-11-08,2024-11-15,First Class,1,Delivered
ORD006071,CUST06763,2024-07-29,2024-08-05,Standard Class,8,Cancelled
ORD006072,CUST08402,2022-07-27,2022-07-29,Second Class,4,Delivered
ORD006073,CUST06113,2023-03-25,2023-03-28,First Class,3,Delivered
ORD006074,CUST01398,2023-02-25,2023-03-03,Same Day,8,Delivered
ORD006075,CUST01832,2024-03-06,2024-03-08,First Class,3,Cancelled
ORD006076,CUST07075,2024-04-30,2024-05-03,First Class,8,Delivered
ORD006077,CUST02472,2024-09-05,2024-09-09,Standard Class,5,Delivered
ORD006078,CUST05130,2024-04-16,2024-04-18,Standard Class,3,Delivered
ORD006079,CUST01351,2023-08-05,2023-08-07,Standard Class,7,Delivered
ORD006080,CUST04318,2022-09-07,2022-09-14,Standard Class,1,Cancelled
ORD006081,CUST05529,2023-08-03,2023-08-06,Second Class,1,Delivered
ORD006082,CUST01054,2023-06-06,2023-06-13,Second Class,5,Delivered
ORD006083,CUST06150,2024-01-06,2024-01-07,Standard Class,10,Delivered
ORD006084,CUST04054,2024-04-14,2024-04-17,Same Day,1,Delivered
ORD006085,CUST08382,2023-03-23,2023-03-29,Same Day,10,Delivered
ORD006086,CUST03654,2023-01-10,2023-01-16,Second Class,4,Cancelled
ORD006087,CUST00402,2024-06-22,2024-06-26,First Class,4,Delivered
ORD006088,CUST01088,2022-10-28,2022-10-31,Same Day,1,Delivered
ORD006089,CUST05191,2023-01-29,2023-02-05,Standard Class,3,Delivered
ORD006090,CUST05737,2024-02-04,2024-02-07,Second Class,5,Delivered
ORD006091,CUST08276,2022-01-03,2022-01-10,Same Day,2,Delivered
ORD006092,CUST01674,2022-01-27,2022-02-03,Same Day,2,Delivered
ORD006093,CUST01127,2023-09-25,2023-10-02,Standard Class,3,Delivered
ORD006094,CUST02009,2022-09-25,2022-09-29,Standard Class,10,Delivered
ORD006095,CUST01940,2024-05-20,2024-05-26,Standard Class,3,Cancelled
ORD006096,CUST06856,2024-08-23,2024-08-26,Same Day,8,Delivered
ORD006097,CUST09362,2023-02-01,2023-02-04,Second Class,2,Cancelled
ORD006098,CUST09732,2023-04-22,2023-04-28,Second Class,5,Delivered
ORD006099,CUST07237,2024-01-21,2024-01-24,First Class,10,Delivered
ORD006100,CUST04912,2023-12-01,2023-12-05,Same Day,2,Cancelled
ORD006101,CUST05240,2024-06-25,2024-06-26,First Class,7,Delivered
ORD006102,CUST06166,2024-12-04,2024-12-09,First Class,4,Delivered
ORD006103,CUST04290,2022-11-06,2022-11-12,Same Day,10,Cancelled
ORD006104,CUST08752,2023-04-22,2023-04-23,Standard Class,6,Cancelled
ORD006105,CUST03225,2022-01-04,2022-01-09,Second Class,7,Delivered
ORD006106,CUST00853,2023-05-31,2023-06-02,Second Class,7,Delivered
ORD006107,CUST04634,2022-02-09,2022-02-16,Second Class,5,Delivered
ORD006108,CUST05691,2022-08-17,2022-08-24,Second Class,2,Cancelled
ORD006109,CUST01808,2023-03-01,2023-03-06,Standard Class,2,Cancelled
ORD006110,CUST03371,2023-05-04,2023-05-10,Second Class,5,Cancelled
ORD006111,CUST02661,2022-07-21,2022-07-24,First Class,9,Cancelled
ORD006112,CUST03834,2024-08-31,2024-09-07,Standard Class,4,Delivered
ORD006113,CUST07301,2024-03-05,2024-03-10,Second Class,9,Delivered
ORD006114,CUST08752,2024-11-10,2024-11-13,First Class,1,Cancelled
ORD006115,CUST04737,2023-05-11,2023-05-18,Second Class,2,Delivered
ORD006116,CUST07340,2023-12-28,2024-01-03,Second Class,5,Cancelled
ORD006117,CUST07133,2024-11-22,2024-11-28,Same Day,6,Cancelled
ORD006118,CUST05403,2022-05-05,2022-05-06,First Class,3,Delivered
ORD006119,CUST06026,2024-10-06,2024-10-07,First Class,8,Cancelled
ORD006120,CUST00769,2022-11-17,2022-11-18,First Class,4,Cancelled
ORD006121,CUST09763,2024-12-10,2024-12-16,Standard Class,9,Cancelled
ORD006122,CUST05136,2023-07-14,2023-07-16,Second Class,9,Delivered
ORD006123,CUST08838,2022-03-07,2022-03-08,Same Day,8,Cancelled
ORD006124,CUST01297,2024-07-14,2024-07-20,Second Class,10,Delivered
ORD006125,CUST01263,2023-06-01,2023-06-07,Standard Class,6,Delivered
ORD006126,CUST01765,2022-01-05,2022-01-10,Second Class,8,Delivered
ORD006127,CUST06320,2024-06-29,2024-07-01,Same Day,3,Delivered
ORD006128,CUST02480,2024-04-18,2024-04-24,Same Day,3,Delivered
ORD006129,CUST00193,2023-07-25,2023-07-29,Same Day,8,Delivered
ORD006130,CUST07431,2024-01-17,2024-01-18,Standard Class,7,Delivered
ORD006131,CUST02542,2023-04-22,2023-04-27,First Class,3,Cancelled
ORD006132,CUST05973,2023-12-13,2023-12-19,First Class,8,Delivered
ORD006133,CUST08420,2024-06-28,2024-07-02,Standard Class,2,Delivered
ORD006134,CUST05861,2022-01-16,2022-01-17,Same Day,6,Delivered
ORD006135,CUST00797,2023-12-10,2023-12-12,First Class,1,Cancelled
ORD006136,CUST09758,2023-07-24,2023-07-26,Second Class,9,Cancelled
ORD006137,CUST07363,2022-11-20,2022-11-26,Standard Class,8,Delivered
ORD006138,CUST05767,2023-03-16,2023-03-18,Second Class,5,Delivered
ORD006139,CUST04910,2023-02-04,2023-02-09,First Class,9,Delivered
ORD006140,CUST02465,2023-05-21,2023-05-27,Standard Class,2,Cancelled
ORD006141,CUST06497,2022-05-09,2022-05-10,Second Class,8,Delivered
ORD006142,CUST07065,2022-09-08,2022-09-13,Second Class,9,Delivered
ORD006143,CUST04268,2023-12-05,2023-12-12,Second Class,5,Delivered
ORD006144,CUST01275,2024-10-19,2024-10-25,Second Class,9,Delivered
ORD006145,CUST03574,2022-04-24,2022-05-01,First Class,1,Delivered
ORD006146,CUST00107,2024-12-21,2024-12-25,First Class,10,Delivered
ORD006147,CUST01867,2023-02-11,2023-02-18,Same Day,4,Delivered
ORD006148,CUST03148,2023-04-23,2023-04-29,First Class,2,Delivered
ORD006149,CUST06788,2022-04-17,2022-04-22,Second Class,4,Delivered
ORD006150,CUST00424,2023-09-17,2023-09-20,First Class,10,Delivered
ORD006151,CUST03221,2023-04-26,2023-04-28,Second Class,8,Cancelled
ORD006152,CUST03765,2023-02-23,2023-03-01,First Class,9,Delivered
ORD006153,CUST09003,2023-10-31,2023-11-07,Second Class,10,Delivered
ORD006154,CUST04639,2024-10-28,2024-10-29,Standard Class,6,Delivered
ORD006155,CUST05607,2022-05-17,2022-05-20,Same Day,8,Delivered
ORD006156,CUST02185,2024-04-06,2024-04-09,Second Class,8,Delivered
ORD006157,CUST06801,2022-04-18,2022-04-19,Second Class,7,Delivered
ORD006158,CUST04553,2024-08-06,2024-08-07,Same Day,1,Delivered
ORD006159,CUST00735,2022-10-15,2022-10-20,First Class,9,Delivered
ORD006160,CUST04777,2022-10-16,2022-10-21,First Class,8,Cancelled
ORD006161,CUST07461,2023-03-16,2023-03-18,Same Day,10,Delivered
ORD006162,CUST04165,2024-11-11,2024-11-12,Same Day,1,Delivered
ORD006163,CUST00145,2023-05-15,2023-05-22,Second Class,8,Cancelled
ORD006164,CUST09702,2022-01-23,2022-01-26,Standard Class,10,Delivered
ORD006165,CUST09258,2024-10-06,2024-10-11,Same Day,1,Delivered
ORD006166,CUST07337,2024-07-21,2024-07-26,Second Class,2,Delivered
ORD006167,CUST02840,2024-10-29,2024-10-30,Same Day,2,Delivered
ORD006168,CUST02983,2024-05-14,2024-05-16,First Class,6,Cancelled
ORD006169,CUST01178,2024-12-01,2024-12-04,Standard Class,4,Delivered
ORD006170,CUST01215,2022-09-20,2022-09-22,Standard Class,4,Cancelled
ORD006171,CUST06633,2022-05-20,2022-05-25,Same Day,1,Cancelled
ORD006172,CUST05055,2022-01-30,2022-02-04,Standard Class,10,Delivered
ORD006173,CUST04142,2024-10-12,2024-10-14,Standard Class,7,Delivered
ORD006174,CUST04193,2024-11-05,2024-11-11,First Class,4,Cancelled
ORD006175,CUST01213,2024-11-07,2024-11-13,Standard Class,6,Delivered
ORD006176,CUST05959,2023-09-26,2023-09-27,Second Class,5,Cancelled
ORD006177,CUST02994,2023-08-09,2023-08-14,Second Class,1,Delivered
ORD006178,CUST09554,2022-04-13,2022-04-17,Second Class,5,Delivered
ORD006179,CUST01172,2024-04-11,2024-04-14,Second Class,10,Delivered
ORD006180,CUST02761,2024-08-19,2024-08-25,Same Day,8,Delivered
ORD006181,CUST04081,2023-10-23,2023-10-30,Second Class,10,Cancelled
ORD006182,CUST09402,2022-09-27,2022-09-30,Standard Class,8,Delivered
ORD006183,CUST01613,2023-01-09,2023-01-13,First Class,3,Delivered
ORD006184,CUST07893,2024-07-15,2024-07-17,Second Class,3,Cancelled
ORD006185,CUST08651,2023-02-13,2023-02-20,Same Day,2,Cancelled
ORD006186,CUST09209,2022-08-14,2022-08-18,Standard Class,4,Delivered
ORD006187,CUST01700,2023-11-26,2023-12-01,Same Day,9,Delivered
ORD006188,CUST05881,2022-03-01,2022-03-08,Second Class,5,Delivered
ORD006189,CUST05146,2022-01-26,2022-01-28,Same Day,9,Delivered
ORD006190,CUST02916,2024-01-21,2024-01-24,Standard Class,2,Delivered
ORD006191,CUST06471,2023-11-24,2023-11-28,Standard Class,5,Delivered
ORD006192,CUST00991,2023-08-31,2023-09-01,First Class,8,Cancelled
ORD006193,CUST01357,2023-09-13,2023-09-15,First Class,3,Delivered
ORD006194,CUST01382,2024-09-20,2024-09-26,Standard Class,1,Cancelled
ORD006195,CUST05751,2023-09-17,2023-09-21,First Class,1,Cancelled
ORD006196,CUST03878,2024-01-27,2024-02-03,Standard Class,3,Delivered
ORD006197,CUST08804,2022-02-22,2022-02-26,Same Day,6,Delivered
ORD006198,CUST00827,2023-01-22,2023-01-24,First Class,3,Delivered
ORD006199,CUST02427,2023-08-15,2023-08-17,First Class,8,Delivered
ORD006200,CUST08552,2023-06-20,2023-06-22,First Class,9,Delivered
ORD006201,CUST03296,2022-04-10,2022-04-11,Same Day,8,Delivered
ORD006202,CUST00328,2023-08-29,2023-09-01,Second Class,3,Delivered
ORD006203,CUST05198,2022-02-15,2022-02-20,Same Day,6,Delivered
ORD006204,CUST03706,2022-05-13,2022-05-18,Second Class,7,Delivered
ORD006205,CUST06145,2023-07-21,2023-07-27,First Class,4,Delivered
ORD006206,CUST09643,2022-02-10,2022-02-12,Standard Class,3,Delivered
ORD006207,CUST05596,2024-09-29,2024-10-03,Second Class,6,Cancelled
ORD006208,CUST07704,2022-08-22,2022-08-28,Same Day,3,Delivered
ORD006209,CUST09745,2024-12-02,2024-12-08,Second Class,8,Cancelled
ORD006210,CUST09115,2023-01-29,2023-02-01,Second Class,3,Delivered
ORD006211,CUST08068,2024-11-30,2024-12-01,First Class,3,Cancelled
ORD006212,CUST00145,2024-10-26,2024-10-31,Standard Class,8,Delivered
ORD006213,CUST07637,2022-05-05,2022-05-06,Same Day,6,Delivered
ORD006214,CUST05699,2024-07-13,2024-07-20,Standard Class,4,Delivered
ORD006215,CUST08440,2024-05-06,2024-05-12,Standard Class,6,Cancelled
ORD006216,CUST07019,2023-01-27,2023-01-31,First Class,1,Cancelled
ORD006217,CUST02877,2022-01-14,2022-01-15,Standard Class,1,Delivered
ORD006218,CUST08686,2022-02-12,2022-02-19,Standard Class,10,Cancelled
ORD006219,CUST05033,2022-04-28,2022-05-04,Same Day,7,Delivered
ORD006220,CUST04733,2023-11-12,2023-11-15,Standard Class,9,Delivered
ORD006221,CUST08038,2022-01-23,2022-01-25,Second Class,2,Delivered
ORD006222,CUST01506,2022-02-25,2022-02-28,Standard Class,9,Delivered
ORD006223,CUST06681,2022-09-29,2022-10-04,Standard Class,5,Cancelled
ORD006224,CUST09018,2022-11-18,2022-11-19,Same Day,4,Delivered
ORD006225,CUST02752,2023-03-28,2023-03-30,Standard Class,6,Cancelled
ORD006226,CUST04859,2023-04-18,2023-04-25,Second Class,10,Cancelled
ORD006227,CUST08255,2024-05-11,2024-05-18,Second Class,6,Delivered
ORD006228,CUST01565,2023-05-15,2023-05-20,First Class,5,Cancelled
ORD006229,CUST02802,2023-09-21,2023-09-23,First Class,6,Cancelled
ORD006230,CUST03898,2023-12-26,2023-12-29,Second Class,6,Delivered
ORD006231,CUST04137,2024-06-11,2024-06-14,Standard Class,4,Delivered
ORD006232,CUST04492,2024-08-23,2024-08-29,First Class,4,Delivered
ORD006233,CUST02166,2024-09-20,2024-09-25,Standard Class,3,Delivered
ORD006234,CUST02368,2023-01-16,2023-01-17,Second Class,8,Delivered
ORD006235,CUST02261,2023-04-16,2023-04-18,Same Day,1,Delivered
ORD006236,CUST00949,2024-06-07,2024-06-08,First Class,3,Delivered
ORD006237,CUST01879,2024-05-17,2024-05-24,Standard Class,9,Delivered
ORD006238,CUST06322,2022-08-12,2022-08-13,Same Day,8,Cancelled
ORD006239,CUST02286,2023-11-22,2023-11-24,Second Class,9,Cancelled
ORD006240,CUST07936,2023-01-28,2023-02-03,Same Day,4,Cancelled
ORD006241,CUST01906,2023-08-29,2023-08-31,Same Day,9,Delivered
ORD006242,CUST02774,2024-08-23,2024-08-25,Standard Class,5,Delivered
ORD006243,CUST01471,2024-03-22,2024-03-27,Same Day,5,Delivered
ORD006244,CUST00869,2023-03-11,2023-03-16,Same Day,10,Delivered
ORD006245,CUST00878,2022-06-19,2022-06-24,Standard Class,8,Delivered
ORD006246,CUST02146,2023-10-16,2023-10-19,Same Day,6,Delivered
ORD006247,CUST00160,2024-10-12,2024-10-19,Standard Class,5,Delivered
ORD006248,CUST03285,2022-03-11,2022-03-13,Second Class,7,Delivered
ORD006249,CUST01291,2024-02-14,2024-02-17,Standard Class,7,Delivered
ORD006250,CUST00811,2024-10-02,2024-10-06,Second Class,9,Delivered
ORD006251,CUST03670,2022-05-26,2022-06-01,Same Day,5,Delivered
ORD006252,CUST05364,2023-05-15,2023-05-19,Same Day,2,Cancelled
ORD006253,CUST09786,2024-12-16,2024-12-21,Same Day,3,Delivered
ORD006254,CUST00493,2022-05-28,2022-06-02,Standard Class,1,Delivered
ORD006255,CUST04450,2023-12-16,2023-12-19,Standard Class,6,Cancelled
ORD006256,CUST08455,2023-06-16,2023-06-19,Same Day,1,Delivered
ORD006257,CUST08144,2022-06-25,2022-07-01,Standard Class,8,Delivered
ORD006258,CUST09848,2024-09-17,2024-09-20,Standard Class,8,Delivered
ORD006259,CUST08617,2023-05-15,2023-05-17,First Class,4,Delivered
ORD006260,CUST06498,2024-09-17,2024-09-19,Second Class,4,Delivered
ORD006261,CUST07286,2023-11-09,2023-11-16,Same Day,3,Delivered
ORD006262,CUST06323,2024-08-04,2024-08-06,Same Day,10,Delivered
ORD006263,CUST05989,2022-09-08,2022-09-13,First Class,3,Delivered
ORD006264,CUST02327,2024-12-03,2024-12-07,First Class,4,Delivered
ORD006265,CUST09519,2024-03-09,2024-03-11,First Class,9,Cancelled
ORD006266,CUST02192,2023-08-01,2023-08-03,First Class,4,Delivered
ORD006267,CUST03292,2022-04-28,2022-05-03,First Class,3,Cancelled
ORD006268,CUST03632,2022-11-17,2022-11-21,First Class,5,Delivered
ORD006269,CUST04115,2023-03-07,2023-03-08,Standard Class,1,Delivered
ORD006270,CUST08681,2023-09-24,2023-09-27,Same Day,1,Delivered
ORD006271,CUST07430,2023-04-07,2023-04-13,Same Day,3,Cancelled
ORD006272,CUST07111,2024-10-19,2024-10-22,Same Day,9,Delivered
ORD006273,CUST05073,2024-10-03,2024-10-05,First Class,8,Delivered
ORD006274,CUST01713,2022-02-17,2022-02-21,Same Day,9,Delivered
ORD006275,CUST05304,2024-04-16,2024-04-19,Standard Class,3,Cancelled
ORD006276,CUST02199,2023-09-14,2023-09-18,Second Class,4,Delivered
ORD006277,CUST04805,2023-06-20,2023-06-24,Second Class,1,Delivered
ORD006278,CUST06465,2022-01-27,2022-01-31,First Class,8,Cancelled
ORD006279,CUST07458,2024-03-19,2024-03-26,First Class,9,Delivered
ORD006280,CUST03737,2023-02-28,2023-03-03,First Class,5,Cancelled
ORD006281,CUST06229,2024-06-23,2024-06-30,Second Class,4,Cancelled
ORD006282,CUST04060,2024-02-28,2024-03-03,Same Day,9,Cancelled
ORD006283,CUST00086,2022-09-03,2022-09-05,First Class,6,Cancelled
ORD006284,CUST06719,2024-10-14,2024-10-21,Same Day,5,Delivered
ORD006285,CUST05712,2023-06-02,2023-06-07,Standard Class,7,Delivered
ORD006286,CUST01394,2023-12-16,2023-12-23,Standard Class,2,Delivered
ORD006287,CUST05626,2024-02-04,2024-02-08,Second Class,10,Delivered
ORD006288,CUST09096,2024-07-21,2024-07-27,Standard Class,4,Cancelled
ORD006289,CUST08994,2022-10-22,2022-10-25,Standard Class,5,Cancelled
ORD006290,CUST09972,2024-09-12,2024-09-16,Second Class,4,Delivered
ORD006291,CUST00882,2023-11-27,2023-12-04,Second Class,8,Cancelled
ORD006292,CUST06313,2022-11-18,2022-11-24,Second Class,2,Delivered
ORD006293,CUST05193,2022-07-03,2022-07-05,Standard Class,4,Cancelled
ORD006294,CUST05135,2024-12-08,2024-12-15,Standard Class,5,Delivered
ORD006295,CUST01096,2022-12-28,2022-12-29,Standard Class,10,Delivered
ORD006296,CUST07971,2024-02-28,2024-03-03,Second Class,7,Delivered
ORD006297,CUST03859,2022-12-25,2022-12-31,Same Day,5,Cancelled
ORD006298,CUST01894,2024-05-01,2024-05-02,First Class,6,Delivered
ORD006299,CUST03128,2024-09-05,2024-09-12,First Class,1,Delivered
ORD006300,CUST01229,2024-11-29,2024-11-30,Standard Class,6,Delivered
ORD006301,CUST04334,2022-07-06,2022-07-08,Standard Class,8,Cancelled
ORD006302,CUST08567,2024-04-24,2024-04-28,Same Day,2,Cancelled
ORD006303,CUST05790,2024-02-20,2024-02-23,Second Class,4,Delivered
ORD006304,CUST03344,2024-07-22,2024-07-24,Standard Class,1,Cancelled
ORD006305,CUST06553,2023-09-10,2023-09-14,Standard Class,4,Delivered
ORD006306,CUST07268,2022-03-23,2022-03-27,Same Day,4,Delivered
ORD006307,CUST09469,2023-05-20,2023-05-22,Same Day,5,Delivered
ORD006308,CUST01483,2023-07-08,2023-07-11,Second Class,8,Delivered
ORD006309,CUST09320,2024-09-09,2024-09-16,Standard Class,3,Cancelled
ORD006310,CUST09984,2022-10-14,2022-10-15,Second Class,6,Delivered
ORD006311,CUST02532,2024-01-17,2024-01-18,Standard Class,10,Cancelled
ORD006312,CUST05116,2024-01-04,2024-01-07,Same Day,8,Delivered
ORD006313,CUST07777,2022-01-22,2022-01-25,First Class,9,Cancelled
ORD006314,CUST01625,2022-03-30,2022-04-06,Second Class,9,Delivered
ORD006315,CUST03140,2024-07-28,2024-07-29,First Class,2,Delivered
ORD006316,CUST08829,2024-03-13,2024-03-15,Same Day,2,Delivered
ORD006317,CUST08682,2022-07-06,2022-07-07,Second Class,1,Delivered
ORD006318,CUST05622,2024-01-31,2024-02-02,Second Class,8,Delivered
ORD006319,CUST05355,2022-04-03,2022-04-10,Same Day,1,Cancelled
ORD006320,CUST09140,2023-01-30,2023-02-06,First Class,2,Cancelled
ORD006321,CUST08921,2022-10-15,2022-10-22,First Class,2,Delivered
ORD006322,CUST04614,2023-06-23,2023-06-27,Same Day,10,Delivered
ORD006323,CUST09492,2024-01-07,2024-01-11,Second Class,4,Delivered
ORD006324,CUST08886,2022-05-10,2022-05-17,Second Class,10,Delivered
ORD006325,CUST08833,2024-09-11,2024-09-15,First Class,4,Delivered
ORD006326,CUST06147,2023-01-24,2023-01-27,Second Class,5,Delivered
ORD006327,CUST07633,2023-12-12,2023-12-13,Same Day,4,Delivered
ORD006328,CUST08493,2023-01-03,2023-01-07,Same Day,10,Delivered
ORD006329,CUST07682,2024-04-24,2024-04-29,Same Day,8,Delivered
ORD006330,CUST09775,2024-08-10,2024-08-16,First Class,7,Delivered
ORD006331,CUST09800,2024-11-26,2024-11-29,Same Day,7,Delivered
ORD006332,CUST06241,2022-10-20,2022-10-21,Second Class,5,Cancelled
ORD006333,CUST04407,2024-02-15,2024-02-21,Standard Class,2,Delivered
ORD006334,CUST01521,2023-11-07,2023-11-08,First Class,3,Cancelled
ORD006335,CUST00079,2023-09-16,2023-09-17,Second Class,3,Delivered
ORD006336,CUST03921,2024-01-19,2024-01-24,First Class,10,Delivered
ORD006337,CUST09058,2024-09-02,2024-09-09,Standard Class,9,Delivered
ORD006338,CUST06167,2023-12-11,2023-12-13,Second Class,8,Delivered
ORD006339,CUST06496,2023-01-05,2023-01-09,Standard Class,7,Cancelled
ORD006340,CUST02380,2022-03-15,2022-03-19,First Class,1,Delivered
ORD006341,CUST02749,2024-08-23,2024-08-29,Same Day,2,Delivered
ORD006342,CUST05340,2022-05-06,2022-05-11,Same Day,1,Cancelled
ORD006343,CUST02961,2023-05-02,2023-05-08,Second Class,3,Delivered
ORD006344,CUST03936,2024-06-02,2024-06-06,Same Day,6,Delivered
ORD006345,CUST09221,2022-04-08,2022-04-09,Same Day,4,Delivered
ORD006346,CUST02788,2022-05-23,2022-05-24,Standard Class,3,Cancelled
ORD006347,CUST01861,2022-12-13,2022-12-15,Same Day,4,Delivered
ORD006348,CUST01566,2024-09-27,2024-09-30,Second Class,9,Delivered
ORD006349,CUST03669,2024-07-11,2024-07-13,First Class,1,Delivered
ORD006350,CUST05247,2024-03-20,2024-03-22,First Class,7,Delivered
ORD006351,CUST02284,2023-05-27,2023-06-03,Same Day,7,Delivered
ORD006352,CUST09527,2023-06-12,2023-06-14,Same Day,7,Delivered
ORD006353,CUST07348,2022-02-05,2022-02-12,First Class,3,Cancelled
ORD006354,CUST03455,2024-05-16,2024-05-18,Standard Class,3,Delivered
ORD006355,CUST00153,2024-12-16,2024-12-17,Second Class,4,Cancelled
ORD006356,CUST06719,2022-04-23,2022-04-29,Standard Class,10,Delivered
ORD006357,CUST01088,2022-05-27,2022-05-30,Same Day,4,Delivered
ORD006358,CUST02622,2024-03-08,2024-03-09,Second Class,10,Delivered
ORD006359,CUST01490,2023-02-18,2023-02-23,First Class,6,Delivered
ORD006360,CUST01331,2024-06-23,2024-06-26,First Class,3,Delivered
ORD006361,CUST05593,2024-12-21,2024-12-27,Same Day,3,Delivered
ORD006362,CUST06268,2022-02-13,2022-02-20,Same Day,2,Delivered
ORD006363,CUST03607,2022-10-18,2022-10-20,Same Day,1,Delivered
ORD006364,CUST03930,2023-05-03,2023-05-04,First Class,7,Delivered
ORD006365,CUST09890,2023-08-21,2023-08-23,Standard Class,2,Delivered
ORD006366,CUST09472,2023-04-10,2023-04-12,First Class,9,Delivered
ORD006367,CUST02189,2023-01-23,2023-01-29,Same Day,6,Delivered
ORD006368,CUST02858,2022-01-27,2022-01-28,Standard Class,9,Delivered
ORD006369,CUST03637,2024-12-28,2025-01-02,Same Day,5,Delivered
ORD006370,CUST00856,2022-05-08,2022-05-10,Standard Class,7,Cancelled
ORD006371,CUST03325,2022-05-20,2022-05-26,First Class,7,Delivered
ORD006372,CUST00452,2024-02-21,2024-02-27,Same Day,6,Cancelled
ORD006373,CUST01839,2022-05-13,2022-05-15,Same Day,5,Cancelled
